,mall_name,address,longitude,latitude,latitude 
2191,荟港城,平湖大街330号,114.1404,,22.6872
2192,大新百货,坑梓镇人民西路22号,114.3731,,22.7437
2193,中威商业广场,人民北路1008-10号中威大厦,114.1192,,22.545
2194,万福佳购物广场,建设路54号香港金六福珠宝镇府旁,114.3464,,22.69
2195,理家购物广场,南山村西巷1号,113.9106,,22.5139
2196,大新休闲广场,关口下街与桃园路交叉口西南50米,113.916,,22.532
2197,金鹏百货,金鹏路26号金利商业广场1-6楼,114.1182,,22.6061
2198,金岸商业广场,桃园路122号,113.9181,,22.5328
2199,金龙华广场,龙观东路3号,114.0166,,22.6615
2200,新光天地,工业园区苏州大道东456号,120.7121,,31.3232
2201,湖滨新天地,星港街158号,120.6819,,31.3161
2202,绿宝步行街,狮山街道长江路436号,120.5494,,31.3012
2203,大运城购物中心,中山东路88号,120.5346,,31.2574
2204,泉屋百货,长江路211号,120.5492,,31.2832
2205,奕欧来奥特莱斯,阳澄环路969号,120.7613,,31.3778
2206,华琨新苏购物中心,东吴北路98号,120.6287,,31.2697
2207,旧街坊,平江路与狮林寺巷交叉口东南50米,120.6324,,31.3202
2208,星悦汇,苏州中心步行街星州街北,120.6778,,31.3195
2209,新湖广场,江陵西路1688号,120.6382,,31.1785
2210,西城永捷生活广场,广济南路19号,120.6001,,31.3052
2211,绿宝广场购物中心,邓尉路与长江路交口东北角,120.5494,,31.3011
2212,星海国际广场,星海街200号,120.6709,,31.3187
2213,邻瑞广场,西华林街88号,120.7188,,31.2972
2214,方洲邻里中心,方洲路528号,120.7421,,31.3143
2215,天虹百货,木渎镇金山路39号,120.5186,,31.2625
2216,长发商厦,临顿路108号,120.6298,,31.3126
2217,东门町商业广场,木渎镇珠江南路788号,120.5373,,31.2615
2218,万宝财富商业广场,中山南路1088号,120.6454,,31.1304
2219,天虹,苏雅路388号,120.6646,,31.3163
2220,万达广场,青阳北路与中环路交汇处,120.9918,,31.4134
2221,圆融购物中心,南天成路111号,120.6371,,31.4216
2222,双湖广场,企鸿路18号,120.6719,,31.2831
2223,吾悦广场,南二环路与金港大道交叉口,120.5432,,31.8383
2224,圆融星座,旺墩路269号,120.715,,31.3183
2225,万亚购物中心,永康路商业步行街199号,120.6451,,31.1617
2226,昆城广场,人民南路1128号,120.9545,,31.364
2227,丰隆汇购物中心,钟园路788号,120.7162,,31.3168
2228,万科美好广场,中新大道西229号,120.6529,,31.3048
2229,久光百货,旺墩路268号,120.7152,,31.3196
2230,文星广场,林泉街621号,120.7417,,31.2763
2231,繁花商业中心,人民路4555号,120.6074,,31.3616
2232,舞台国际时尚品牌城,现代大道后戴街9号,120.8216,,31.342
2233,苏州城市生活广场,平泷路251号,120.6101,,31.3432
2234,悠方,竹园路与金枫路交汇处,120.5286,,31.2753
2235,八佰伴,方塔东街步行街9号楼,120.7559,,31.6435
2236,超华城市广场,白马泾路46号,120.9408,,31.3797
2237,万达广场,石湖西路176-1号,120.607,,31.2537
2238,九方购物中心,萧林路666号,120.9567,,31.4048
2239,街角七号,星悦汇商场L3-L4,120.6777,,31.319
2240,金鹰国际广场,狮山路298号,120.5508,,31.2936
2241,永旺梦乐城,越溪苏震桃路188号,120.6127,,31.1939
2242,金鸡湖商业广场,苏州大道199号,120.7185,,31.319
2243,美罗百货,观前街245号,120.6221,,31.3102
2244,苏州湾水秀天地,吴江太湖新城开平路与风清街交汇处,120.5931,,31.1366
2245,爱琴海购物公园,清禾路888号,120.7035,,31.2451
2246,泰华商城,人民路383号,120.6239,,31.2901
2247,翰林邻里中心,林泉街598号,120.7457,,31.2757
2248,景城邻里中心,九华路65号,120.7248,,31.3271
2249,星海生活广场,星海街199号（星海街西侧与苏州大道西交汇处）,120.6703,,31.3148
2250,旗袍小镇,太湖新城中山南路与笠泽路交汇处,120.6435,,31.152
2251,美罗百货,长江路211号,120.5493,,31.2823
2252,苏悦广场,苏州大道西119号,120.669,,31.3155
2253,金鹰国际购物中心,珠江中路199号,120.9729,,31.3757
2254,印象城,海虞南路88号,120.7589,,31.6495
2255,石路国际商城,石路步行街18号,120.6022,,31.3117
2256,圆融时代广场,旺墩路268号,120.7124,,31.3208
2257,苏州人民商场,北局22号,120.6242,,31.3099
2258,木渎影视城,金山路288号,120.5181,,31.2789
2259,星光天地,闽江东路9号,120.7761,,31.6663
2260,曼巴特购物广场,河西南路1号,120.5451,,31.8609
2261,李公堤国际风情商业水街,金鸡湖大道金鸡湖景区内李公堤,120.6858,,31.3022
2262,易生活购物公园,邓蔚路201号,120.5543,,31.3003
2263,龙湖狮山天街,高新区狮山路与塔园路交汇处,120.5565,,31.2939
2264,永旺梦乐城,苏州高新区城际路19号,120.5301,,31.3695
2265,天虹CCMall,广济路219号,120.5993,,31.3095
2266,苏州高新区文体中心,太湖大道999号,120.4172,,31.3389
2267,苏州中心商场,苏绣路苏州中心内,120.678,,31.3168
2268,永旺梦乐城,钟南街238号,120.758,,31.3234
2269,印象城,现代大道1699号,120.6569,,31.3175
2270,华润万象汇,太湖新城镇开平路与冬梅路交叉口,120.6175,,31.1364
2271,奥体中心商业广场,苏州工业园区中新大道东999号,120.747,,31.3075
2272,NUZZON韩国购物城,观前街碧凤坊41号,120.6285,,31.3106
2273,天虹购物中心,相城大道1168号,120.6386,,31.3688
2274,诚品生活苏州,月廊街8号,120.7107,,31.3221
2275,世茂生活广场,宝带西路1177号,120.5972,,31.2635
2276,万达广场,上海东路188号,121.1374,,31.4595
2277,曼哈顿广场,唯华路3号,120.7112,,31.3614
2278,东沙湖邻里中心,东沙湖路100号,120.7575,,31.3334
2279,凤凰广场,苏州大道西158号,120.6667,,31.3154
2280,阳光天地购物中心,环湖路1688号,120.6982,,31.2455
2281,奥特莱斯,石路步行街8号,120.603,,31.3131
2282,百盛,前进西路300号,120.954,,31.3823
2283,首创奥特莱斯,东城大道501号,121.0619,,31.3649
2284,万达广场,珠海路8号新都汇对面,120.7326,,31.6834
2285,万达百货,人民路3188号,120.6144,,31.3415
2286,新城吾悦广场,长江南路99号,120.967,,31.3328
2287,君地联合广场,唯正路16号,120.7115,,31.3659
2288,梦之城购物中心,武夷山路66号,120.4193,,31.3426
2289,新江南生活荟,前进路2200号,120.896,,31.3826
2290,独墅湖邻里中心,启月街198号,120.7242,,31.2521
2291,汇邻广场,南环东路758号,120.6361,,31.2828
2292,万达广场,春分街10号,120.6148,,31.3425
2293,环球188广场,苏惠路88号,120.67,,31.3137
2294,SM城市广场,吴中大道1109号,120.5928,,31.2158
2295,太阳广场,上塘街175号,120.6009,,31.3131
2296,吾悦广场,开平路2188号,120.6157,,31.1378
2297,永旺梦乐城,东南大道与常昆路交界处,120.7797,,31.6004
2298,星汇生活广场,博览中心和众街,120.7087,,31.3295
2299,世茂广场,前进东路199号,121.054,,31.3828
2300,天河城,赤峰道与和平路交叉口旁,117.2042,,39.127
2301,于家堡环球购,新华路于家堡自贸区环球购地下商业街,117.6814,,38.9966
2302,和平大悦城,南京路189号,117.1973,,39.1176
2303,鲁能城购物中心,水上公园北道与水上公园东路交叉口东南角,117.1748,,39.0957
2304,鹏欣水游城,大丰路12-24号,117.1696,,39.149
2305,社会山购物中心,知景道198号,117.0507,,39.0519
2306,凯德MALL,南北大街1号,117.2398,,39.0969
2307,天津万科广场,广东路60号,117.2135,,39.107
2308,熙悦汇购物中心,黄河道513号,117.1243,,39.1373
2309,爱琴海购物公园,津滨大道160号,117.2551,,39.1214
2310,伊势丹,第二大街62号,117.708,,39.024
2311,天佑城,南马路与西马路交口东北侧,117.1731,,39.1378
2312,天津国金中心商场,南京路108号,117.1973,,39.1192
2313,凯文汇,狮子林大街和翔纬路交口,117.1983,,39.1474
2314,泰达生活馆,第二大街56号,117.7063,,39.0251
2315,Ｄ26潮玩星球,天津天河城购物中心2F,117.2041,,39.1272
2316,复地活力广场,中环东路与东四道交叉口北角,117.4053,,39.1576
2317,永旺梦乐城,友谊南路111号,117.2191,,39.027
2318,于家堡堡子里21号文化创意社区,于家堡站环球购商业街,117.6813,,38.9966
2319,时代奥城商业广场,宾水西道凌宾路交叉口,117.1698,,39.0786
2320,温州国际商贸城,卫津南路269号小倪庄公交站,117.1965,,39.0528
2321,大悦城·旺街,南门外大街2号,117.1792,,39.1357
2322,仁恒置地广场,东马路137号,117.1911,,39.1391
2323,中冶和悦汇,黑牛城道与洪泽路交口,117.2445,,39.0808
2324,伊势丹,南京路108号,117.1972,,39.1192
2325,金元宝商厦,解放路668号F4层,117.667,,39.0177
2326,SM城市广场,环河北路168号,117.4195,,39.1582
2327,嘉华国际商业中心,华昌大街70号,117.2225,,39.1377
2328,万象城,乐园道9号,117.2153,,39.0908
2329,欧亚达商业广场,西青道58号,117.1526,,39.1567
2330,永旺梦乐城,中北镇阜盛道1号,117.0909,,39.143
2331,朗香街,建设路88号,117.215,,39.1155
2332,永旺梦乐城,鑫怡路深特广场1号楼,117.3419,,39.0282
2333,新燕莎奥特莱斯购物中心,空港经济区环河北路98号‎,117.3978,,39.1612
2334,万福生活广场,迎贤道96号,117.2084,,39.1801
2335,天津国贸购物中心,南京路39号五大道文化旅游区旁,117.2158,,39.1139
2336,永旺梦乐城,泰达大街泰达时尚东路29号,117.7297,,39.0317
2337,嘉里汇,六纬路238号,117.2174,,39.1273
2338,新世界百货,东马路138号,117.1897,,39.1402
2339,欧乐时尚广场,滨江道300号,117.1961,,39.121
2340,友谊商厦,友谊路21号,117.2038,,39.0924
2341,陆家嘴中心,大丰路与北马路交口东北角,117.1722,,39.1474
2342,富力广场,北马路127号,117.173,,39.146
2343,大岛商业广场,环岛西路11号,117.2193,,39.0432
2344,金元宝滨海国际购物中心,开发区黄海路19号,117.6884,,39.0335
2345,恒基广场,友谊路16号,117.2029,,39.0934
2346,万达广场,津滨大道53号,117.2544,,39.1243
2347,南开大悦城,南门外大街2-6号,117.1798,,39.1352
2348,天津国贸购物中心,南京路39号,117.2164,,39.1137
2349,新业广场,黑牛城道125号,117.2139,,39.0776
2350,万达百货,津滨大道53号河东万达广场3层,117.2547,,39.1242
2351,佛罗伦萨小镇京津名品奥特莱斯,前进道与翠亨路交叉口西北角,117.0157,,39.3752
2352,友阿奥特莱斯,云山道与宁海路交汇处往南500米,117.63,,39.0619
2353,万达广场,洞庭路紫云公园西侧,117.6804,,39.0132
2354,远洋未来广场,新开路71号,117.2217,,39.1387
2355,恒隆广场,兴安路166号,117.1999,,39.128
2356,甜水街,新津道,117.1006,,39.1031
2357,金元宝东方广场,塘沽解放路步行街507号,117.6683,,39.0159
2358,乐宾百货,南京路128号,117.1946,,39.1195
2359,州河湾广场,中昌南大道2号,117.4171,,40.0161
2360,新华城市广场,建国大街与体育场路交叉口东北角,117.3909,,38.9914
2361,住总大光明中心,光明道与泉州路交口,117.0587,,39.3868
2362,中国铁建国际城,金钟河大街与中环线交口,117.2356,,39.1704
2363,缤纷购物广场,天山路195号,117.2771,,39.1389
2364,彩悦城,乐园道9号,117.2176,,39.0903
2365,新城市中心,中北镇万卉路3号,117.0883,,39.1431
2366,恒星世界,先锋路61号,117.3066,,39.0845
2367,友谊新天地广场,滨江道208号,117.1986,,39.1244
2368,彩柒汇生活广场,凌宾路奥城商业广场8号楼,117.1716,,39.0752
2369,天津世纪都会,南京路181号,117.1992,,39.1174
2370,远洋未来汇购物中心,津塘公路7016号,117.597,,39.0316
2371,海信广场,解放北路188号,117.2181,,39.1175
2372,印象城,友谊南路111号,117.2183,,39.025
2373,劝业场商场,和平路290号,117.2006,,39.1268
2374,月坛商厦,津沽大街174号,117.3878,,38.9883
2375,贻成福地广场,福州道363号,117.6681,,39.0415
2376,新安购物广场,东马路138号旁,117.1902,,39.1401
2377,蓝海商贸城,新宜白大道姚江路,117.1938,,39.2026
2378,金元宝于家堡购物中心,新港路276号,117.6993,,39.0047
2379,华开城,南京路219号,117.1933,,39.1194
2380,龙居生活广场,大寺镇龙居花园柳杨道1号,117.245,,39.015
2381,百货大楼,和平路172号,117.1934,,39.1299
2382,秀谷商业广场,津塘公路1168号,117.6568,,39.0315
2383,米莱欧百货,南京路209号,117.1962,,39.1187
2384,鸿泰千佰汇商业广场,第三大街32号,117.7057,,39.0297
2385,若比邻社区商业中心,昆仑路保利玫瑰湾溪水河畔花园45号,117.262,,39.1705
2386,舜新城市广场,小站镇正营道与前营路交口南侧,117.4362,,38.9188
2387,荔隆时代广场,杨村泉州北路与南财源道交叉口,117.0624,,39.3895
2388,易品商业广场,世纪大道东305号,117.4893,,38.8448
2389,友谊新都市百货,狮子林大街200号,117.1991,,39.1477
2390,泉汇购物广场,大沽南路1118号,117.2813,,39.0689
2391,锦堂生活购物广场,上海街52号,117.2783,,39.0322
2392,瑞安威尼都,前进道与翠通路交口,117.0119,,39.377
2393,国际商场,南京路211号,117.1943,,39.1186
2394,保利广场,福安大街与禄安大街交口,117.1887,,39.1312
2395,新业广场,二经路1号,117.3551,,39.079
2396,第五大道商业街,南京路125号诚基中心,117.2022,,39.1172
2397,阳光新生活广场,气象台路100号,117.1856,,39.0933
2398,都行百货,大胡同,117.1862,,39.1486
2399,万隆大胡同商业中心,外环西路万隆大胡同商业中心内,117.1042,,39.097
2400,万达广场,东风大道111号,114.1739,,30.5068
2401,天纵城广场,巨龙大道1号,114.3044,,30.6952
2402,DIC帝斯曼购物中心,武珞路421号,114.3288,,30.536
2403,奥山世纪广场,和平大道1214号,114.3607,,30.6171
2404,金地广场,团结大道与仁和路交汇处,114.3844,,30.6037
2405,武商世贸广场,解放大道686号,114.2689,,30.5802
2406,武汉K11 Select,东湖新技术开发区关山大道355号,114.4125,,30.4934
2407,武汉国际广场购物中心,武商路356号,114.2711,,30.5801
2408,荟聚中心,园博大道1号,114.1675,,30.6174
2409,泛悦汇·昙华林,友谊大道与中山路交叉口螃蟹岬地铁站A2出口,114.3165,,30.552
2410,百联奥特莱斯,盘龙大道51号,114.2573,,30.7309
2411,光谷天地,关山大道519号,114.4105,,30.4772
2412,凯德广场,解放大道18号,114.1932,,30.5989
2413,HAPPY站台美食购物广场,中山大道818号佳丽广场B1楼,114.2917,,30.5794
2414,新佳丽时尚广场,中山大道818号,114.2903,,30.5785
2415,群星城,徐东大街120号,114.3487,,30.584
2416,群光广场,珞喻路6号,114.3554,,30.5252
2417,新世界百货,建设大道566号,114.27,,30.595
2418,万达百货,沙湖大道18号,114.3383,,30.5565
2419,泛悦汇·KA街,张之洞路151号,114.3044,,30.5352
2420,华侨城东方里商业街,欢乐大道,114.3833,,30.5895
2421,武汉国际广场,汉口区解放大道557号,114.2711,,30.5797
2422,南湖时尚城,关东街南湖大道116号,114.3866,,30.4772
2423,江腾广场,马鹦路101号,114.2544,,30.5371
2424,八大家红坊里,建设三路34号,114.3828,,30.6284
2425,永旺梦乐城,金银潭大道1号,114.2378,,30.6505
2426,武汉天地壹方南馆,中山大道1515号,114.3093,,30.6089
2427,维佳·佰港城,文治街30号,114.3265,,30.5033
2428,中百百货,和平大道1544号,114.4026,,30.6393
2429,M+购物中心,京汉大道循礼门地铁2号线C出口旁,114.2861,,30.5837
2430,万达广场,唐家墩路5-1号菱角湖公园对面,114.2686,,30.6102
2431,武汉天地新天地,芦沟桥路28号,114.3113,,30.6076
2432,中商广场,中南路9号,114.3317,,30.5368
2433,银泰创意城,珞喻路35号,114.3558,,30.5263
2434,香港路后院商业街,香港路271号,114.2747,,30.6107
2435,永旺梦乐城,金桥大道15号,114.2838,,30.6308
2436,悦活里生活广场,狮子山街南湖大道48号芷岸龙庭超市1-3层,114.335,,30.4803
2437,新世界百货,徐东大街31号,114.3469,,30.5887
2438,万达广场,沙湖大道18号,114.3383,,30.5564
2439,悦心汇,光谷一期风情街下沉广场负一楼,114.4025,,30.5051
2440,光谷德国风情街,珞瑜路726号光谷步行街,114.4088,,30.5013
2441,大洋百货,民生路176号,114.2901,,30.5776
2442,新世界百货,江汉路118号,114.2899,,30.5824
2443,凯德1818,中北路88号,114.3402,,30.5533
2444,摩尔城,王家湾龙阳大道特6号,114.2075,,30.5591
2445,凯德广场,中山大道238号,114.2676,,30.5685
2446,中百购物中心,吴家山田园大道108号,114.1344,,30.6202
2447,武汉天地壹方北馆,永和路8号,114.3139,,30.616
2448,中百百货,江汉路129号,114.2897,,30.5819
2449,世界城广场,珞喻路766号,114.4043,,30.5065
2450,首创奥特莱斯,高新二路139号,114.4614,,30.4775
2451,保利广场,关山大道330号,114.4104,,30.4909
2452,武商广场,解放大道688号,114.27,,30.5802
2453,永旺梦乐城,江城大道388号,114.206,,30.5039
2454,花园道,西北湖路特1号,114.2648,,30.5958
2455,江夏中百广场,文华路37号,114.3214,,30.3646
2456,五环天地,虎泉街271号,114.3798,,30.5061
2457,银泰百货,中南路14号,114.3335,,30.5374
2458,销品茂,徐东大街18号,114.3432,,30.5882
2459,武商众圆广场,和平大道959号,114.3784,,30.6274
2460,海林广场,田园大道1196号,114.1445,,30.623
2461,王府井百货,中山大道858号,114.2914,,30.5793
2462,大洋百货,光谷街3号,114.4016,,30.5058
2463,泛海城市广场二期Joy Park悦街,云彩路196号,114.2553,,30.6029
2464,一食万巷,江汉一路58号,114.2907,,30.5817
2465,湖北工业大学西区生活广场,南湖徐家墩湖北工业大学西区,114.3057,,30.4802
2466,百汇井时尚购,雄楚大道888号,114.3902,,30.4984
2467,鲁巷广场购物中心,珞喻路726号,114.3963,,30.5063
2468,世界城光谷步行街一期,珞喻路光谷广场,114.4026,,30.5052
2469,汉商武展购物中心,解放大道696号,114.2735,,30.5811
2470,青山百货商场,和平大道1542号,114.4028,,30.6392
2471,吾行里,和平大道东50米,114.3753,,30.6238
2472,万科广场,常青一路218号,114.2613,,30.6233
2473,未来城购物公园,珞狮南路147号,114.3536,,30.525
2474,柠檬中心Lemon center,花园道,114.2656,,30.5973
2475,南大天地,湖北省武汉市硚口区硚口路162号,114.2518,,30.5734
2476,人信汇购物中心,龙阳大道58号,114.2044,,30.5509
2477,大洋百货,龙阳大道36号,114.2091,,30.561
2478,武商亚贸广场,武珞路628号,114.3431,,30.5294
2479,星汇维港购物中心,中山大道1号,114.2503,,30.5694
2480,万家汇,后湖大道与百步亭花园路交汇处,114.315,,30.6535
2481,中心百货大楼,江汉路129号中百商厦,114.2899,,30.5819
2482,罗马春天奥特莱斯,江夏大道邬树村56号,114.3714,,30.386
2483,武广,解放大道668号国广7楼,114.2697,,30.5806
2484,东原时光道,团结南路,114.3401,,30.5844
2485,汉口城市广场,后湖大道111号,114.3053,,30.6513
2486,中百百货,兴新街172号,114.3133,,30.3482
2487,太和里,青年路59号,114.2626,,30.5899
2488,万隆广场,白沙洲大道404号,114.3037,,30.5194
2489,光谷国际广场,珞喻路889号,114.3982,,30.5074
2490,汉商21世纪购物中心,汉阳大道577号,114.2108,,30.5611
2491,新世界百货,珞瑜路1号,114.354,,30.527
2492,泛海城市广场,云杉路199号,114.2554,,30.6029
2493,印象城,和平大道1278号,114.39,,30.632
2494,大武汉1911,新华路589号,114.2626,,30.6148
2495,F6漫时区,和平大道722号,114.3243,,30.5746
2496,大汉口城,中山大道539号,114.2904,,30.5792
2497,洪山广场,中南路与八一路交叉口东南50米,114.3368,,30.544
2498,印象里广场,光谷一路万科嘉园,114.4455,,30.4998
2499,联投广场万汇mall,文化大道3号,114.3213,,30.374
2500,金鹰曲江购物中心,芙蓉南路芙蓉新天地1号楼,108.9737,,34.2085
2501,世纪金花,西大街1号,108.9452,,34.2599
2502,绿地缤纷荟,锦业路与丈二八路十字东北角,108.8806,,34.1943
2503,中贸广场,南关正街16号,108.946,,34.244
2504,西安SKP,长安北路261号,108.9488,,34.2476
2505,中大国际,高新路72号,108.8973,,34.2219
2506,开元商城,东大街解放市场6号,108.9481,,34.2584
2507,赛格国际购物中心,长安中路赛格国际购物中心,108.948,,34.2232
2508,金地广场,曲江新区曲江池东路999号,108.9884,,34.2032
2509,万达广场,雁塔路北段8号,108.9621,,34.2435
2510,万达广场,太华北路369号,108.9726,,34.315
2511,蓝海风漫巷,凤城二路蓝海凤城旁,108.934,,34.3181
2512,新世界时尚广场,北大街88号,108.9461,,34.2631
2513,王府井百货熙地港店,未央路170号,108.9454,,34.3378
2514,群光广场,东大街334号,108.9551,,34.2607
2515,悦荟广场,解放路与东新街交叉口西南,108.9622,,34.2635
2516,汉神购物广场,凤城八路168号，与文景路十字西南角,108.9369,,34.3404
2517,砂之船奥莱,世博大道5001号,109.0447,,34.3438
2518,大悦城,慈恩路777号,108.9621,,34.2164
2519,老城根G park,星火路22号,108.9214,,34.2856
2520,王府井百货,南关正街88号,108.9461,,34.2467
2521,曲江海港城,雁南一路与慈恩路交叉口东北角,108.962,,34.2119
2522,华盛奥特莱斯购物中心,国际港务区港兴路中段华南城2号交易广场,109.0459,,34.3572
2523,万达百货,解放路111号,108.9638,,34.2679
2524,王府井赛特奥莱,凤凰大道11号,109.1757,,34.3642
2525,苏宁易购广场,解放路186号民生百货斜对面,108.9625,,34.2653
2526,奥帕MALL购物中心首城奥特莱斯,电子正街405号,108.9198,,34.2096
2527,印象城,未央路33号,108.948,,34.2941
2528,W FIVE PARK 万众国际商业中心,曲江池南路与曲江池东路交汇处东北角,108.9888,,34.1952
2529,龙湖西安大兴星悦荟,大兴东路2号,108.9199,,34.2855
2530,t11block,唐延路与科技一路交汇处,108.8903,,34.2299
2531,万象城,三桥路与西户公路交叉口旁,108.8295,,34.2905
2532,万达广场,解放路111号五路口东南角,108.9643,,34.2681
2533,立丰国际购物广场,金花南路6号,108.9975,,34.2474
2534,鑫苑大都汇购物中心,丰禾路251号,108.8995,,34.281
2535,金鹰购物中心,科技路37号海星广场城市广场A座,108.9017,,34.2331
2536,凯德广场,南二环西段64号,108.9362,,34.2288
2537,益田假日世界购物中心,长乐西路166号,108.9737,,34.2692
2538,华清广场,雁塔路99号,108.9639,,34.241
2539,大融城,未央路与凤城八路交叉口东南角,108.9483,,34.3383
2540,CityOn熙地港（西安）购物中心,未央路170号,108.9461,,34.3377
2541,西安大都荟,科技路305号,108.8934,,34.237
2542,MOMOPARK购物中心,小寨西路与含光路交叉口东南角,108.9324,,34.2223
2543,中大国际,南大街30号,108.9463,,34.2541
2544,世纪金花,科技路55号,108.9033,,34.232
2545,芙蓉新天地广场,芙蓉南路与曲江池西路丁字路口向西300米,108.9744,,34.2079
2546,万科生活广场,西长安街919号,108.8941,,34.1584
2547,华阳城,长乐东路纺渭路交叉口西北角,109.0716,,34.2796
2548,开米广场,长安中路38号,108.9464,,34.2245
2549,世纪金花,环城南路东段336号,108.9489,,34.2488
2550,秋林公司,雁塔路北段58号,108.9632,,34.2456
2551,艾斯广场,未央路134号,108.9467,,34.3201
2552,民生百货,文景路116号文景路与凤城八路交叉口,108.9371,,34.3423
2553,百瑞广场,雁塔中路58号,108.9633,,34.2336
2554,民生百货,东大街骡马市1号,108.9512,,34.2586
2555,大话南门站Station,长安路与南稍门十字东南角向南80米,108.9475,,34.24
2556,华旗国际广场,长安中路99号,108.9474,,34.2217
2557,秋林公司,吉祥路,108.9314,,34.2233
2558,荣民龙首广场,未央路27号,108.9479,,34.2921
2559,正荣彩虹谷,雁翔路西北妇女儿童医院南侧,109.0104,,34.1943
2560,首创禧悦里,文景路与凤城十二路交叉口,108.9397,,34.3589
2561,海港城,长安中路177号,108.9477,,34.2253
2562,太奥广场,丰禾路275号,108.893,,34.2832
2563,曼蒂广场,雁南一路9号大唐不夜城新乐汇民生百货东侧,108.966,,34.213
2564,银泰城,雁南二路410号,108.9635,,34.2064
2565,万和城购物中心,胡家庙十字西北角长缨西路1号,108.9947,,34.279
2566,世纪金花,凤城五路与未央路十字西南角,108.9463,,34.329
2567,省军区军人服务社购物中心,长安中路30号,108.9459,,34.2197
2568,民生百货,未央路80号民生百货F5层,108.9467,,34.2988
2569,盛龙商业广场,未央路80号,108.9457,,34.3003
2570,阳阳国际购物广场,朱雀大街132号,108.9378,,34.2174
2571,兰岛广场,科技六路四号,108.9014,,34.2115
2572,华东·万悦城,长乐西路128号,108.9784,,34.2689
2573,华东万锦城购物中心,汉城南路与沣镐西路交叉口西北角,108.8714,,34.2608
2574,开元商城,西关正街57号,108.9118,,34.2589
2575,晶鑫商业广场,大寨路19号,108.8774,,34.2455
2576,金辉·环球广场,雁塔南路885号,108.9647,,34.1819
2577,绿地世纪城,锦业路1号,108.8755,,34.195
2578,唐延中心城,唐延路168号,108.8889,,34.2385
2579,西北商贸中心,长乐西路218号2号,108.9833,,34.2684
2580,曲江创意谷,曲江新区雁翔路3369号,109.0124,,34.2125
2581,秋林公司,翠华路73号,108.9567,,34.2108
2582,银泰百货,西大街48号,108.9429,,34.2589
2583,万达百货,雁塔北路8号万达广场1-4层,108.9628,,34.2436
2584,西市城购物中心,劳动南路118号,108.9086,,34.2453
2585,阳光天地,信息大道1号,108.8681,,34.1701
2586,兴正元广场,东大街骡马市1号,108.9505,,34.2571
2587,时尚大街,凤城八路与明光路交叉口东北角,108.9301,,34.3392
2588,盛大时代广场,唐延路3号,108.8905,,34.2351
2589,印象城,二环南路西段155号,108.922,,34.2351
2590,东方亿象城,长乐西路西北商贸中心西行50米,108.9813,,34.2689
2591,紫郡长安城市立方,长安西路与朱雀大街南段交叉口北250米路西,108.9385,,34.1943
2592,百盛,金花南路59号,108.9972,,34.2473
2593,万达广场,科技七路与唐延路交口,108.8916,,34.2083
2594,龙湖西安曲江星悦荟,新开门北路888号,108.9921,,34.2151
2595,新兴广场购物中心,互助路68号,108.9931,,34.2603
2596,南飞鸿乐荟里,朱雀南路1589号,108.9412,,34.1853
2597,民生百货,解放路103号,108.9637,,34.2664
2598,秋林公司,和平电影院南侧,108.9476,,34.2733
2599,李家村购物中心,雁塔北路8号万达广场,108.9629,,34.2425
2600,美景龙堂万科广场,中州大道,113.7185,,34.7216
2601,美景万科广场,英才街美景麟起城旁,113.6455,,34.8591
2602,海马海汇中心,东风南路与康宁街交汇处东北,113.7699,,34.7521
2603,大上海城,东太康路28号,113.6691,,34.756
2604,建业凯旋广场,花园路与农科路交汇处西北角,113.6806,,34.7935
2605,丹尼斯大卫城,二七路与太康路交叉口,113.6659,,34.7579
2606,关照先生,嵩山南路与安康路交叉口西南角,113.6275,,34.7267
2607,正道花园百货,花园路8号,113.6827,,34.7692
2608,杉杉奥特莱斯广场,郑开大道与223省道交叉口东北角,114.0292,,34.7819
2609,王府井百货,棉纺西路4号,113.6126,,34.7617
2610,高新区万科广场,科学大道红叶路交叉口东南角,113.5251,,34.8069
2611,永威木色购物公园,商务东五街6号,113.7309,,34.7673
2612,万象城,民主路10号,113.662,,34.7549
2613,CityOn熙地港购物中心,众意西路和农业东路交叉东南角,113.7169,,34.7847
2614,丹尼斯一天地,商务内环路cbd1号,113.7232,,34.7678
2615,万达百货,中原路171号,113.6018,,34.7471
2616,万达广场,开元路68号,113.6364,,34.8685
2617,万达广场,航海中路137号,113.643,,34.7183
2618,二七广场,西大街21号,113.6667,,34.752
2619,万达广场,中原中路171号,113.6015,,34.7466
2620,正弘城,花园路与东风路交汇处西南角,113.6804,,34.7957
2621,丹尼斯百货,人民路2号,113.675,,34.7574
2622,丹尼斯7天地,商务外环路与众意路交叉口东南,113.723,,34.7778
2623,锦艺城购物中心,棉纺路与秦岭路东100米路北,113.6058,,34.7631
2624,上悦城购物中心,郑汴路127号,113.7144,,34.7458
2625,国贸360广场,花园路39号,113.6801,,34.785
2626,朗悦公园茂,公园道1号一期,113.5558,,34.8197
2627,德化无限城,德化步行商业街与苑陵街交叉口西北50米,113.665,,34.7493
2628,丹尼斯百货,郑花路1号,113.6823,,34.7871
2629,星辰·万科生活广场,航海西路68号,113.6099,,34.7206
2630,首创奥特莱斯,洞林湖奥莱大道与环城东路交汇处,113.5008,,34.6754
